idind,xredid_i,xid_i,xid_h,wid_i,wid_h,vid_i,vid_h,uid_i,uid_h,tid_i,tid_h,sid_i,sid_h,rid_i,rid_h,qid_i,qid_h,pid_i,pid_h,oid_i,oid_h,nid_i,nid_h,mid_i,mid_h,lid_i,lid_h,kid_i,kid_h,jid_i,jid_h,iid_i,iid_h,hid_i,hid_h,gid_i,gid_h,fid_i,fid_h,eid_i,eid_h,did_i,did_h,cid_i,cid_h,bid_i,bid_h,aid_i,aid_h,x_origsm,x_inwgt,psu,site,status,popul,x_adult,x_child,x_marst,x_occup08,x_int_y,x_born_m,x_educ,x_diplom,x_age,region,xh3,xh4,xh4.1,xh4.1_y,xh5,xh6,xh7.1,xh7.2,xh8a,xh8b,xi1,xi2,xi3,xi7,xi8,xi3.1,xi4,xj1,xj1.1.1,xj1.1.2,xj1.1.3,xj1.1.4,xj1.1.6,xj1.1.8,xj1.1.9,xj1.1.10,xj2cod08,xj4.1,xj5a,xj5b,xj6,xj6.0,xj6.1a,xj6.1b,xj6.2,xj482,xj484,xj7,xj7.1,xj8,xj8.1,xj8.2,xj8.3,xj9,xj10,xj10.3,xj10.2,xj11,xj11.1,xj11.2,xj13,xj13.2,xj14,xj15,xj16,xj18.2,xj19,xj21a,xj21b,xj21.3,xj23,xj24,xj25,xj26,xj29,xj29c.1,xj29c.2,xj22,xj31,xj29.1,xj29.2.1,xj29.2.2,xj29.2.3,xj32,xj32.1,xj33cod08,xj35.1,xj36.1a,xj36.1b,xj36.2,xj37,xj38,xj39,xj40,xj41,xj41.1,xj41.2,xj43,xj49,xj50,xj51,xj52,xj56,xj56.11c08,xj56.12c08,xj56.13c08,xj57,xj58,xj58.1,xj59,xj59.1,xj59.2,xj60,xj60.4a1,xj60.4a2,xj60.4a3,xj604a0,xj60.4a7,xj60.4a8,xj60.4a9,xj60.5a,xj61,xj62,xj63,xj64,xj65,xj66,xj66.1,xj67,xj69,xj69.9c,xj445.1,xj445.2,xj445.3,xj445.4,xj445.5,xj445.6,xj445.7,xj445.8,xj445.9,xj445.10,xj445.11,xj445.12,xj445.13,xj445.14,xj445.15,xj445.16,xj445.17,xj445.18,xj445.19,xj445.20,xj445.21,xj445.22,xj445.23,xj445.24,xj446,xj447.1,xj447.2,xj447.3,xj447.4,xj447.5,xj448,xj70.1,xj70,xj70.2,xk3.1,xk3.5,xk3.2,xk3.3,xk3.4,xj317,xj318,xj319,xj510,xj71,xj72.1a,xj72.1b,xj721dac08,xj72.1c,xj72.1e,xj72.1a2,xj72.1b2,xj721dbc08,xj72.1c2,xj72.1e2,xj72.1a3,xj72.1b3,xj721dcc08,xj72.1c3,xj72.1e3,xj72.1a4,xj72.1b4,xj721ddc08,xj72.1c4,xj72.1e4,xj72.1a5,xj72.1b5,xj721dec08,xj72.1c5,xj72.1e5,xj72.2a,xj72.2b,xj722dac08,xj72.2c,xj72.2e,xj72.2h,xj72.2a2,xj72.2b2,xj722dbc08,xj72.2c2,xj72.2e2,xj72.2h2,xj72.3a,xj72.3b,xj723dac08,xj72.3c,xj72.3e,xj72.3h,xj72.3a2,xj72.3b2,xj723dbc08,xj72.3c2,xj72.3e2,xj72.3h2,xj72.4a,xj72.4b,xj724dac08,xj72.4c,xj72.4e,xj72.4h,xj72.4a2,xj72.4b2,xj724dbc08,xj72.4c2,xj72.4e2,xj72.4h2,xj72.5a,xj72.5b,xj725dac08,xj72.5c,xj72.5e,xj72.5h,xj72.5j,xj72.5a2,xj72.5b2,xj725dbc08,xj72.5c2,xj72.5e2,xj72.5h2,xj72.5j2,xj72.5a3,xj72.5b3,xj725dcc08,xj72.5c3,xj72.5e3,xj72.5h3,xj72.5j3,xj72.5a4,xj72.5b4,xj725ddc08,xj72.5c4,xj72.5e4,xj72.5h4,xj72.5j4,xj72.51,xj72.6a,xj72.6b,xj726dac08,xj72.6c,xj72.6e,xj72.6h,xj72.6a2,xj72.6b2,xj726dbc08,xj72.6c2,xj72.6e2,xj72.6h2,xj72.18a,xj511,xj60.1,xj77,xj72.26,xj72.11,xj72121ac08,xj72121c,xj72121e,xj371,xj72121b,xj72121d,xj260,xj262,xj512.5,xj360.5,xj512.3,xj360.3,xj512.8,xj360.8,xj512.2,xj360.2,xj512.9,xj184,xj512.6,xj360.6,xj512.7,xj360.7,xj513.1,xj513.2,xj513.3,xj513.4,xj513.5,xj513.6,xj514,xj515,xj516,xj123,xj125.1,xj125.2,xj125.3,xj125.4,xj125.5,xj125.7,xj125.11,xj125.12,xj125.13,xj125.14,xj125.15,xj125.16,xj125.17,xj125.18,xj125.19,xj125.21,xj125.20,xj125.10,xj125.9,xj401.1a,xj401.2a,xj401.3a,xj401.5a,xj401.6a,xj401.7a,xj401.8a,xj449,xj450,xj451,xj517.1,xj517.2,xj517.3,xj517.4,xj517.5,xj517.6,xj518.1,xj518.2,xj518.3,xj518.4,xj518.5,xj518.6,xj518.7,xj518.8,xj322,xj323m,xj323y,xj324,xj325m,xj325y,xj72.171,xj72.172,xj72.173,xj126,xj72.19,xj72.18,xj131.1,xj129,xj721637,xj721631,xj721632,xj721633,xj721634,xj721636,xj721635,xj73,xj73.1m,xj73.1y,xj238,xj239,xj73.3y,xj73.3m,xj259,xj73.4y,xj73.4m,xj74.1a,xj74.1b,xj74.1c,xj74.1s,xj75,xj363,xj78,xj161.3y,xj161.3m,xj80a,xj80b,xj80.1,xj80.2c08,xj85,xj86,xj87,xj88,xj89,xj89.1,xj81,xj81.2,xj81.1,xj82,xj83.1,xj83.2,xj83.3,xj83.4,xj83.5,xj83.6,xj83.7,xj83.8,xj136,xj84.1,xj84.2,xj90,xj170.1,xj170.2,xj170.31,xj170.32,xj170.4,xj197,xj200,xm418,xj460.1,xj460.2,xj519.1,xj519.2,xj520.1,xj520.2,xj206,xj332,xj329,xj327.1,xj327.2,xj327.3,xj327.5,xj327.6,xj408.1,xj408.2,xj408.3,xj408.4,xj408.5,xj408.6,xj408.7,xj408.8,xj408.9,xj408.10,xj408.11,xj408.12,xj408.13,xj408.14,xj521,xj522.1a,xj522.1b,xj522.2a,xj522.2b,xj522.3a,xj522.3b,xj522.4a,xj522.4b,xj522.5a,xj522.5b,xj523,xj524.1,xj524.2,xj524.3,xj524.4,xj524.5,xj524.6,xj524.7,xj524.8,xj524.9,xj524.10,xj524.11,xj525.1,xj525.2,xj525.3,xj525.4,xj525.5,xj525.6,xj525.7,xj525.8,xj526.1,xj526.2,xj527.1,xj527.2,xj527.3,xj528.1,xj528.2,xj528.3,xj529,xj530.1,xj530.2,xj530.3,xj531,xj531.1,xj532.1,xj532.2,xj533.1,xj533.2,xj69.9f,xj534.1,xj534.2,xj69.9g,xj535.1,xj535.2,xl5.0,xl5,xl5.1,xl58,xl89,xl90,xl20,xl23,xl26,xl131.1,xl131.2,xl131.3,xl131.4,xl131.5,xl131.6,xl131.7,xm1,xm2,xm2.1,xm3,xm135,xm136,xm137,xm20.61,xm20.62,xm20.63,xm20.64,xm20.65,xm20.66,xm20.620,xm20.69,xm20.610,xm20.611,xm20.612,xm20.613,xm20.615,xm20.616,xm20.617,xm20.618,xm20.614,xm20.619,xm20.67,xm20.7,xm20.8,xm20.9m,xm20.9y,xm39,xm43,xm46,xm58.1,xm59,xm62,xm62.1,xm62.3,xm62.51,xm62.52,xm62.53,xm62.56,xm131,xm64,xm66,xm71,xm72,xm73,xm74,xm75,xm77,xm78,xm79,xm189,xm80.0,xm80.2,xm80,xm190,xm82.1,xm82.2,xm82.3,xm83.1,xm83.2,xm83.3,xm83.4,xm83.5,xm84111a,xm84111b,xm84111d,xm84112a,xm84112b,xm84112d,xm84.12a,xm84.12b,xm84.12d,xm84.8a,xm84.8b,xm84.8d,xm84.21a,xm84.21b,xm84.21d,xm84.31a,xm84.31b,xm84.31d,xm84.4a,xm84.4b,xm84.4d,xm84.5a,xm84.5b,xm84.5d,xm84.9a,xm84.9b,xm84.9d,xm84.7a,xm84.7b,xm84.7d,xm84.6a,xm84.6b,xm84.6d,xm171.2,xm171.3,xm171.4,xm171.9,xm153,xm174,xm195,xm196,xm176,xm1651.1,xm1651.2,xm1652.1,xm1652.2,xm169,xm191.1,xm191.2,xm191.3,xm191.4,xm191.5,xm191.6,xm113.1a,xm113.1b,xm113.1c,xm113.1d,xm11311a,xm11311b,xm11311c,xm11311d,xm11312a,xm11312b,xm11312c,xm11312d,xm11313a,xm11313b,xm11313c,xm11313d,xm11314a,xm11314b,xm11314c,xm11314d,xm113.2a,xm113.2b,xm113.2c,xm113.2d,xm113.3a,xm113.3b,xm113.3c,xm113.3d,xm113.4a,xm113.4b,xm113.4c,xm113.4d,xm113.5a,xm113.5b,xm113.5c,xm113.5d,xm11351a,xm11351b,xm11351c,xm11351d,xm113.6a,xm113.6b,xm113.6c,xm113.6d,xm114,xm170,xn1.1,xn1.2,xn1.3,xn1.4,xn1.5,xn1.6,xn2,xn4,xn6,xn6.1,xn30,xn31,xn31.1,xn31.2,xn31.3,xn60,xn72,xn61m,xn61y,xs1.1,xs1.2,xs2,xs3,xs4,xs5,xs6,xs7,xh11,xk7.1,xk7.2,xk7.3.1a,xk7.3.1b,xk7.3.1c,xk7.3.2a,xk7.3.2b,xk7.3.2c,xk7.3.3a,xk7.3.3b,xk7.3.3c,xk7.3.4a,xk7.3.4b,xk7.3.4c,xk7.4,xk7.5,xk7.6.1a,xk7.6.1b,xk7.6.1c,xk7.6.2a,xk7.6.2b,xk7.6.2c,xk7.6.3a,xk7.6.3b,xk7.6.3c,xk7.6.4a,xk7.6.4b,xk7.6.4c,xk761.1a,xk761.1b,xk761.1c,xk761.2a,xk761.2b,xk761.2c,xk761.3a,xk761.3b,xk761.3c,xk761.4a,xk761.4b,xk761.4c,xk761.5a,xk761.5b,xk761.5c,xk761.6a,xk761.6b,xk761.6c,xk7.7.8a,xk7.7.8b,xk7.7.8c,xk7.7.9a,xk7.7.9b,xk7.7.9c,xk7.7.7a,xk7.7.7b,xk7.7.7c,xk7.7.3a,xk7.7.3b,xk7.7.3c,xk7.7.6a,xk7.7.6b,xk7.7.6c,xk7.7.4a,xk7.7.4b,xk7.7.4c,xk771.1a,xk771.1b,xk771.1c,xk771.2a,xk771.2b,xk771.2c,xk771.3a,xk771.3b,xk771.3c,xk771.4a,xk771.4b,xk771.4c,xk27,xk28,xk7.8.1,xk7.8.2a,xk7.8.2b,xk8.1,xk8.2,xk8.3,xk8.4,xk8.5,xk8.7,xk8.8,xk8.6,xk8_1,xk8_2,xk8.a.1a,xk8.a.1b,xk8.a.1c,xk8.a.2a,xk8.a.2b,xk8.a.2c,xk8.a.3a,xk8.a.3b,xk8.a.3c,xk8.a.4a,xk8.a.4b,xk8.a.4c,xk8.13,xk81311a,xk81311b,xk81311c,xk81312a,xk81312b,xk81312c,xk81314a,xk81314b,xk81314c,xk81315a,xk81315b,xk81315c,xk8.151a,xk8.151b,xk8.151c,xk8.153a,xk8.153b,xk8.153c,xk8.152a,xk8.152b,xk8.152c,xk81511a,xk81511b,xk81511c,xk81512a,xk81512b,xk81512c,xk81513a,xk81513b,xk81513c,xk816.1a,xk816.1b,xk816.1c,xk816.2a,xk816.2b,xk816.2c,xk8.17,xk8.18,xk8.19.1,xk8.19.2,xk8.19.3,xk8.19.4,xk8.20,xk9,xk10,xk11,xk12a,xk12b,xk13,xk14,xk15a,xk15b,xk17,xk18,xk19a,xk19b,xk20,xk21,xl31,xl32,xl53,xl54,xl81.1,xl81.2,xl81.3,xl81.4,xl81.5,xl81.6,xl81.7,xl81.8,xm96,xm97,xm98,xm99,xm100,xm101,xm102,xm103,xm104,xm105,xm106,xm107,xm108,xm109,xm111
10023.0,618801.0,138809703.0,1388097.0,138809703.0,1388097.0,138809703.0,1388097.0,138809703.0,1388097.0,138809703.0,1388097.0,138809703.0,1388097.0,138809703.0,1388097.0,138007503.0,1380075.0,138007503.0,1388097.0,138007503.0,1380075.0,13807503.0,138075.0,1391501003.0,13915010.0,1391501003.0,13915010.0,1391501003.0,13915010.0,139151003.0,1391510.0,139151003.0,1391510.0,139151003.0,1391510.0,139151003.0,1391510.0,139151003.0,1391510.0,139151003.0,1391510.0,139151003.0,1391510.0,139151003.0,1391510.0,139151003.0,1391510.0,13919603.0,139196.0,1.0,1.1461136595652115,2.0,138.0,1.0,12348300.0,1.0,0.0,2.0,3.0,2019.0,,21.0,6.0,31.0,138.0,8097.0,3.0,1.0,2018.0,2.0,1988.0,8.0,12.0,0.0,47.0,2.0,,,1988.0,99999996.0,2.0,1.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,3359.0,9.0,2011.0,10.0,2.0,,8.0,0.0,40.0,1.0,2.0,1.0,21.0,168.0,2.0,,,1.0,55000.0,1.0,99999996.0,1.0,1.0,,30.0,50000.0,2.0,,,2.0,2.0,1.0,31.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,55000.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,6.0,2.0,5.0,3.0,3.0,3.0,1988.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,7.0,5.0,3.0,6.0,3.0,3.0,5.0,8.0,,,,,,,,1.0,,5.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,4.0,3322.0,1.0,2007.0,1.0,,,,,,,3.0,,,,,,,,,,,,1.0,3.0,2631.0,1.0,2011.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,10.0,2.0,1.0,1.0,3.0,1.0,35.0,2.0,2.0,8.0,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,13.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0,2015.0,,9.0,2014.0,2.0,,,2.0,1.0,2.0,4.0,1.0,1.0,2.0,99999996.0,1.0,1.0,1.0,99999996.0,2.0,,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,12.0,2.0,2.0,99999996.0,2.0,99999996.0,1.0,1.0,4.0,99999996.0,99999996.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,99999997.0,2.0,2.0,1.0,1.0,99999997.0,2.0,1.0,4.0,7.0,8.0,4.0,5.0,9.0,5.0,2.0,7.0,8.0,99999996.0,2.0,99999996.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,,,3.0,1.0,,4.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,110.0,174.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,1.0,2.0,1.0,17.0,1.0,6.0,10.0,,,,2.0,1.0,17.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1500.0,2.0,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,1.0,300.0,1.0,2.0,,,2.0,,,2.0,,,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,,,2.0,,,,1.0,12.0,15.0,90.0,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,99999995.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10708.0,188103.0,141254303.0,1412543.0,141254303.0,1412543.0,141254303.0,1412543.0,141254303.0,1412543.0,141254303.0,1412543.0,141254303.0,1412543.0,141254303.0,1412543.0,141254303.0,1412543.0,141254303.0,1412543.0,141254303.0,1412543.0,24154303.0,241543.0,2411421803.0,24114218.0,2411421803.0,24114218.0,,,,,,,,,,,,,,,141140301.0,1411403.0,141140301.0,1411403.0,141140301.0,1411403.0,14116201.0,141162.0,1.0,0.756580204406893,1.0,141.0,1.0,5398100.0,1.0,0.0,5.0,,2019.0,,21.0,6.0,81.0,141.0,2543.0,3.0,1.0,2018.0,2.0,1938.0,11.0,11.0,0.0,35.0,2.0,,,1938.0,99999996.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,35000.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,8.0,5.0,1.0,4.0,5.0,2.0,1938.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,99999996.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,,,,,,,1.0,,5.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,6.0,2643.0,1.0,1973.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,10.0,1.0,1.0,2.0,,2.0,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,3.0,,,1.0,1.0,0.0,2.0,99999996.0,5.0,,,1.0,2.0,99999996.0,2.0,2.0,2.0,99999996.0,1.0,10.0,1993.0,,,36.0,0.0,99999996.0,4.0,0.0,11.0,,,,1.0,35000.0,1.0,39.0,0.0,1997.0,5.0,3.0,2643.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,99999996.0,4.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,99999997.0,1.0,1.0,99999997.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,7.0,5.0,7.0,9.0,2.0,1.0,4.0,7.0,4.0,3.0,99999996.0,99999996.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,99999996.0,5.0,2.0,2.0,,2.0,,2.0,,99999999.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,70.0,158.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,2006.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,2.0,1.0,2.0,2.0,,,,,2.0,,,2.0,1.0,20.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,,2.0,,,2.0,,,1.0,100.0,2.0,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,2.0,2.0,2.0,2.0,,6.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,99999995.0,5.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10709.0,188102.0,141254302.0,1412543.0,141254302.0,1412543.0,141254302.0,1412543.0,141254302.0,1412543.0,141254302.0,1412543.0,141254302.0,1412543.0,141254302.0,1412543.0,141254302.0,1412543.0,141254302.0,1412543.0,141254302.0,1412543.0,24154302.0,241543.0,2411421802.0,24114218.0,2411421802.0,24114218.0,,,,,,,,,,,,,,,,,141140302.0,1411403.0,141140302.0,1411403.0,14116202.0,141162.0,1.0,1.124242865845319,1.0,141.0,1.0,5398100.0,1.0,0.0,2.0,9.0,2019.0,,21.0,6.0,51.5,141.0,2543.0,2.0,1.0,2018.0,1.0,1968.0,11.0,11.0,0.0,40.0,2.0,,,1968.0,99999996.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,9621.0,7.0,2017.0,5.0,2.0,,8.0,0.0,40.0,3.0,3.0,1.0,22.0,168.0,2.0,,,1.0,60000.0,1.0,99999996.0,1.0,1.0,,99999997.0,60000.0,2.0,,,2.0,2.0,1.0,28.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,99999996.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,60000.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,8.0,4.0,4.0,5.0,5.0,2.0,1968.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,7.0,4.0,6.0,6.0,7.0,5.0,1.0,10.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,6.0,2111.0,1.0,1993.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,10.0,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,13.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,1989.0,,6.0,1989.0,1.0,1.0,0.0,2.0,99999996.0,5.0,,,1.0,2.0,99999996.0,2.0,2.0,2.0,99999996.0,2.0,,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,12.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,99999996.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,99999997.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,7.0,8.0,2.0,5.0,7.0,2.0,1.0,7.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,,2.0,,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,76.0,170.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,2.0,1.0,2.0,2.0,,,,,2.0,,,2.0,1.0,15.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,2.0,,,2.0,,,2.0,,,1.0,400.0,8.0,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,99999995.0,4.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
